,^BVSP,TAEE11.SA,PETR4.SA,BBDC4.SA,BBAS3.SA,GGBR4.SA,ITSA4.SA,VALE3.SA,USIM5.SA,B3SA3.SA
2015-05-14,56657.0,19.739999771118164,13.899999618530273,14.878591537475586,25.959999084472656,10.0,6.788466930389404,21.329999923706055,5.489999771118164,4.033332824707031
2015-05-15,57249.0,19.90999984741211,14.039999961853027,15.137309074401855,26.219999313354492,10.0,6.859550952911377,21.280000686645508,5.449999809265137,4.086666107177734
2015-05-18,56204.0,19.899999618530273,13.699999809265137,14.751585006713867,26.040000915527344,9.760000228881836,6.7742509841918945,20.239999771118164,5.449999809265137,4.133333206176758
2015-05-19,55499.0,19.739999771118164,12.890000343322754,14.619874000549316,25.270000457763672,9.460000038146973,6.6676249504089355,20.1200008392334,5.25,4.099999904632568
2015-05-20,54901.0,19.399999618530273,12.84000015258789,14.205926895141602,25.030000686645508,9.390000343322754,6.603650093078613,19.850000381469727,5.360000133514404,4.066666126251221
2015-05-21,55112.0,20.020000457763672,13.479999542236328,14.036584854125977,24.6299991607666,9.479999542236328,6.5894341468811035,20.25,5.400000095367432,4.033332824707031
2015-05-22,54377.0,20.399999618530273,13.069999694824219,13.64145278930664,23.350000381469727,9.1899995803833,6.397508144378662,20.260000228881836,5.300000190734863,3.940000057220459
2015-05-25,54609.0,19.950000762939453,12.829999923706055,13.782570838928223,24.200000762939453,9.199999809265137,6.468592166900635,20.56999969482422,5.300000190734863,3.9033329486846924
2015-05-26,53630.0,19.719999313354492,12.390000343322754,13.288657188415527,23.549999237060547,8.989999771118164,6.361967086791992,20.790000915527344,5.460000038146973,3.856666088104248
2015-05-27,54236.0,20.299999237060547,12.539999961853027,13.773162841796875,23.940000534057617,9.069999694824219,6.518350124359131,20.950000762939453,5.409999847412109,3.9000000953674316
2015-05-28,53976.0,20.209999084472656,12.649999618530273,13.613228797912598,23.399999618530273,8.899999618530273,6.4828081130981445,20.540000915527344,5.139999866485596,3.853332996368408
2015-05-29,52760.0,20.6299991607666,12.329999923706055,13.26513671875,22.739999771118164,8.609999656677246,6.269557952880859,20.049999237060547,5.099999904632568,3.733333110809326
2015-06-01,53031.0,20.559999465942383,12.359999656677246,13.18517017364502,22.8799991607666,8.90999984741211,6.262450218200684,20.040000915527344,5.050000190734863,3.859999895095825
2015-06-02,54236.0,20.940000534057617,12.880000114440918,13.627341270446777,23.450000762939453,9.039999961853027,6.45437479019165,21.350000381469727,5.159999847412109,3.940000057220459
2015-06-03,53523.0,21.0,12.789999961853027,13.260433197021484,22.600000381469727,8.890000343322754,6.31220817565918,20.889999389648438,5.039999961853027,3.923332929611206
2015-06-05,52973.0,21.219999313354492,12.569999694824219,12.978196144104004,22.329999923706055,8.65999984741211,6.113174915313721,20.600000381469727,4.909999847412109,3.913332939147949
2015-06-08,52810.0,21.200000762939453,12.569999694824219,12.964083671569824,22.229999542236328,8.569999694824219,6.134500026702881,20.100000381469727,4.769999980926514,3.846666097640991
2015-06-09,52816.0,21.540000915527344,13.0,12.88882064819336,22.520000457763672,8.609999656677246,6.148715972900391,19.979999542236328,4.809999942779541,3.846666097640991
2015-06-10,53876.0,21.149999618530273,13.079999923706055,13.35921573638916,23.209999084472656,8.479999542236328,6.191366195678711,21.209999084472656,4.78000020980835,3.9366660118103027
2015-06-11,53689.0,21.399999618530273,13.100000381469727,13.340399742126465,23.06999969482422,8.699999809265137,6.0989580154418945,21.329999923706055,4.820000171661377,3.9366660118103027
2015-06-12,53348.0,21.09000015258789,13.020000457763672,13.07697868347168,22.5,8.569999694824219,6.084741115570068,21.15999984741211,4.699999809265137,3.9033329486846924
2015-06-15,53138.0,20.729999542236328,13.010000228881836,13.025235176086426,22.459999084472656,8.470000267028809,6.148715972900391,20.34000015258789,4.670000076293945,3.9100000858306885
2015-06-16,53702.0,20.739999771118164,13.380000114440918,13.316880226135254,23.209999084472656,8.210000038146973,6.354857921600342,19.75,4.599999904632568,3.880000114440918
2015-06-17,53249.0,20.6299991607666,13.140000343322754,13.034643173217773,22.549999237060547,7.929999828338623,6.255341053009033,19.469999313354492,4.449999809265137,3.866666078567505
2015-06-18,54239.0,21.049999237060547,13.449999809265137,13.52385425567627,23.280000686645508,8.069999694824219,6.447267055511475,20.399999618530273,4.650000095367432,3.9033329486846924
2015-06-19,53749.0,21.219999313354492,13.149999618530273,13.251025199890137,23.1200008392334,8.149999618530273,6.340641975402832,20.31999969482422,4.650000095367432,3.8399999141693115
2015-06-22,53864.0,21.329999923706055,13.170000076293945,13.378031730651855,23.559999465942383,8.010000228881836,6.376183032989502,19.690000534057617,4.579999923706055,3.853332996368408
2015-06-23,53772.0,21.139999389648438,12.970000267028809,13.462702751159668,23.420000076293945,7.889999866485596,6.376183032989502,19.809999465942383,4.53000020980835,3.803333044052124
2015-06-24,53843.0,21.06999969482422,13.220000267028809,13.54737377166748,23.8799991607666,7.590000152587891,6.361967086791992,19.799999237060547,4.400000095367432,3.799999952316284
2015-06-25,53176.0,21.239999771118164,12.600000381469727,13.500333786010742,23.579999923706055,7.539999961853027,6.255341053009033,19.31999969482422,4.239999771118164,3.8366661071777344
2015-06-26,54017.0,21.540000915527344,13.210000038146973,13.69789981842041,24.5,7.699999809265137,6.390399932861328,19.6200008392334,4.349999904632568,3.8933329582214355
2015-06-29,53014.0,21.100000381469727,12.850000381469727,13.330991744995117,23.799999237060547,7.789999961853027,6.31220817565918,19.200000762939453,4.320000171661377,3.8299999237060547
2015-06-30,53081.0,20.549999237060547,12.6899995803833,13.37332820892334,24.280000686645508,7.489999771118164,6.333532810211182,18.290000915527344,4.119999885559082,3.890000104904175
2015-07-01,52758.0,21.040000915527344,12.15999984741211,13.330991744995117,23.969999313354492,7.199999809265137,6.319316864013672,18.110000610351562,4.090000152587891,3.863332986831665
2015-07-02,53106.0,20.989999771118164,12.350000381469727,13.594412803649902,23.899999618530273,6.889999866485596,6.4259419441223145,18.06999969482422,4.110000133514404,3.8499999046325684
2015-07-03,52519.0,21.059999465942383,11.760000228881836,13.439183235168457,23.670000076293945,6.659999847412109,6.319316864013672,17.68000030517578,4.03000020980835,3.813333034515381
2015-07-06,52149.0,21.469999313354492,11.510000228881836,13.175762176513672,23.850000381469727,6.849999904632568,6.262450218200684,17.649999618530273,4.179999828338623,3.846666097640991
2015-07-07,52344.0,21.600000381469727,11.770000457763672,13.058162689208984,23.420000076293945,7.039999961853027,6.226908206939697,17.93000030517578,4.170000076293945,3.913332939147949
2015-07-08,51782.0,21.3799991607666,11.460000038146973,12.8558931350708,23.15999984741211,6.840000152587891,6.226908206939697,17.15999984741211,4.03000020980835,3.856666088104248
2015-07-10,52591.0,21.190000534057617,11.8100004196167,13.406254768371582,23.760000228881836,6.739999771118164,6.383292198181152,17.110000610351562,4.099999904632568,3.930000066757202
2015-07-13,53119.0,21.18000030517578,11.789999961853027,13.64145278930664,23.899999618530273,7.039999961853027,6.390399932861328,18.5,4.329999923706055,3.9433329105377197
2015-07-14,53239.0,21.299999237060547,11.989999771118164,13.726123809814453,23.93000030517578,6.510000228881836,6.390399932861328,17.81999969482422,4.269999980926514,4.013332843780518
2015-07-15,52902.0,21.149999618530273,11.779999732971191,13.660268783569336,23.93000030517578,6.510000228881836,6.347750186920166,17.110000610351562,4.300000190734863,3.950000047683716
2015-07-16,53070.0,21.079999923706055,11.989999771118164,13.594412803649902,23.149999618530273,6.519999980926514,6.347750186920166,17.639999389648438,4.150000095367432,3.990000009536743
2015-07-17,52342.0,20.809999465942383,11.40999984741211,13.556781768798828,22.600000381469727,6.260000228881836,6.255341053009033,17.450000762939453,4.0,3.9066660404205322
2015-07-20,51600.0,21.459999084472656,10.789999961853027,13.293360710144043,22.030000686645508,6.090000152587891,6.269557952880859,17.309999465942383,3.950000047683716,3.819999933242798
